Time,Interrupt flag,Interrupt ctrl,Detection mode,Distance,precision,Magnitude/10000,Phase,AFE Temperature,Ambient ADC
2016/8/30 18:41,0,3,1,2.406,1022,0.5434,9904,119,1
2016/8/30 18:41,0,3,1,2.302,960,0.5792,9700,119,1
2016/8/30 18:41,0,3,1,2,966,0.5749,9106,119,1
2016/8/30 18:41,0,3,1,2.254,1056,0.5254,9604,119,1
2016/8/30 18:41,0,3,1,2.543,1112,0.4992,10174,119,1
2016/8/30 18:41,0,3,1,2.236,1208,0.4588,9570,119,1
2016/8/30 18:41,0,3,1,2.97,1616,0.3426,11014,119,1
2016/8/30 18:41,0,3,1,2.612,1368,0.4051,10310,119,1
2016/8/30 18:41,0,3,1,2.294,1264,0.4385,9684,119,1
2016/8/30 18:41,0,3,1,2.201,1302,0.4257,9500,119,1
2016/8/30 18:41,0,3,1,2.335,1378,0.4021,9764,119,1
2016/8/30 18:41,0,3,1,2.346,1388,0.3993,9786,119,1
2016/8/30 18:41,0,3,1,2.333,1438,0.385,9760,119,1
2016/8/30 18:41,0,3,1,2.765,1456,0.3805,10610,119,1
2016/8/30 18:41,0,3,1,2.573,1564,0.3539,10232,119,1
2016/8/30 18:41,0,3,1,2.47,1406,0.3939,10030,119,1
2016/8/30 18:41,0,3,1,2.227,1488,0.3723,9552,119,1
2016/8/30 18:41,0,3,1,2.483,1312,0.4224,10056,119,1
2016/8/30 18:41,0,3,1,2.765,1438,0.3851,10610,119,1
2016/8/30 18:41,0,3,1,2.393,1624,0.341,9878,119,1
2016/8/30 18:41,0,3,1,2.55,1500,0.3691,10188,119,1
2016/8/30 18:41,0,3,1,2.828,1560,0.3549,10734,119,1
2016/8/30 18:41,0,3,1,2.493,1766,0.3132,10076,119,1
2016/8/30 18:41,0,3,1,2.795,1970,0.2808,10670,119,1
2016/8/30 18:41,0,3,1,2.807,1892,0.2922,10694,119,1
2016/8/30 18:41,0,3,1,2.344,1884,0.2937,9782,119,1
2016/8/30 18:41,0,3,1,2.479,1752,0.316,10048,119,1
2016/8/30 18:41,0,3,1,2.901,2110,0.2621,10878,119,1
2016/8/30 18:41,0,3,1,2.724,1924,0.2875,10530,119,1
2016/8/30 18:41,0,3,1,2.524,2002,0.2761,10136,119,1
2016/8/30 18:41,0,3,1,2.708,2112,0.2618,10498,119,1
2016/8/30 18:41,0,3,1,2.16,2148,0.2573,9420,119,1
2016/8/30 18:41,0,3,1,2.425,2256,0.245,9942,119,1
2016/8/30 18:41,0,3,1,2.671,2104,0.2627,10426,119,1
2016/8/30 18:41,0,3,1,2.358,1902,0.2907,9810,119,1
2016/8/30 18:41,0,3,1,2.888,2002,0.2762,10852,119,1
2016/8/30 18:41,0,3,1,2.298,1858,0.2976,9692,119,1
2016/8/30 18:41,0,3,1,2.64,1778,0.3111,10364,119,1
2016/8/30 18:41,0,3,1,2.687,1774,0.312,10458,119,1
2016/8/30 18:41,0,3,1,2.473,1804,0.3066,10036,119,1
2016/8/30 18:41,0,3,1,2.423,1714,0.3229,9938,119,1
2016/8/30 18:41,0,3,1,2.308,1732,0.3194,9712,119,1
2016/8/30 18:41,0,3,1,2.384,1588,0.3486,9860,119,1
2016/8/30 18:41,0,3,1,2.492,1530,0.3617,10074,119,1
2016/8/30 18:41,0,3,1,2.359,1442,0.384,9812,119,1
2016/8/30 18:41,0,3,1,2.402,1200,0.4626,9896,119,1
2016/8/30 18:41,0,3,1,2.375,1222,0.4542,9844,119,1
2016/8/30 18:41,0,3,1,2.066,1096,0.5062,9234,119,1
2016/8/30 18:41,0,3,1,2.293,1110,0.5004,9682,119,1
2016/8/30 18:41,0,3,1,2.272,1134,0.489,9640,119,1
2016/8/30 18:41,0,3,1,2.382,1114,0.4979,9856,119,1
2016/8/30 18:41,0,3,1,2.517,1082,0.5127,10122,119,1
2016/8/30 18:41,0,3,1,2.222,1106,0.5018,9542,119,1
2016/8/30 18:41,0,3,1,2.395,1100,0.5045,9882,119,1
2016/8/30 18:41,0,3,1,2.38,1196,0.4637,9852,119,1
2016/8/30 18:41,0,3,1,2.455,1272,0.4359,10000,119,1
2016/8/30 18:41,0,3,1,2.439,1360,0.4073,9970,119,1
2016/8/30 18:41,0,3,1,2.557,1292,0.4289,10202,119,1
2016/8/30 18:41,0,3,1,2.45,1238,0.4482,9990,119,1
2016/8/30 18:41,0,3,1,2.486,1144,0.4851,10062,119,1
2016/8/30 18:41,0,3,1,2.575,1354,0.409,10236,119,1
2016/8/30 18:41,0,3,1,2.826,2468,0.2238,10730,119,1
2016/8/30 18:41,0,3,1,2.668,2358,0.2343,10420,119,1
2016/8/30 18:41,0,3,1,2.775,2360,0.2342,10630,119,1
2016/8/30 18:41,0,3,1,2.667,2458,0.2248,10418,119,1
2016/8/30 18:41,0,3,1,6.172,5358,0.1029,17316,119,1
2016/8/30 18:41,0,3,1,4.019,3502,0.1576,13078,119,1
2016/8/30 18:41,0,3,1,2.433,1114,0.4978,9958,119,1
2016/8/30 18:41,0,3,1,2.274,780,0.7141,9644,119,1
2016/8/30 18:41,0,3,1,2.496,870,0.639,10082,119,1
2016/8/30 18:41,0,3,1,2.926,1632,0.3393,10928,119,1
2016/8/30 18:41,0,3,1,6.757,8274,0.0666,18468,119,1
2016/8/30 18:41,0,3,1,7.805,23042,0.0239,20530,119,1
2016/8/30 18:41,0,3,1,5.787,5866,0.094,16558,119,1
2016/8/30 18:41,0,3,1,3.186,1812,0.3052,11440,119,1
2016/8/30 18:41,0,3,1,2.775,1202,0.4618,10630,119,1
2016/8/30 18:41,0,3,1,3.336,1648,0.3358,11734,119,1
2016/8/30 18:41,0,3,1,3.199,1218,0.4554,11464,119,1
2016/8/30 18:41,0,3,1,2.863,940,0.5914,10804,119,1
2016/8/30 18:41,0,3,1,3.155,2524,0.2189,11378,119,1
2016/8/30 18:41,0,3,1,8.495,6554,0.0841,21888,119,1
2016/8/30 18:41,0,3,1,5.547,4552,0.1212,16086,119,1
2016/8/30 18:41,0,3,1,3.891,1424,0.389,12826,119,1
2016/8/30 18:41,0,3,1,4.383,1882,0.294,13794,119,1
2016/8/30 18:41,0,3,1,6.396,7224,0.0763,17756,119,1
2016/8/30 18:41,0,3,1,14.39,10888,0.0506,33490,119,1
2016/8/30 18:41,0,3,1,13.314,8238,0.0669,31372,119,1
2016/8/30 18:41,0,3,1,13.308,9108,0.0605,31360,119,1
2016/8/30 18:41,0,3,1,14.225,6046,0.0912,33164,119,1
2016/8/30 18:41,0,3,1,15.26,7104,0.0776,35202,119,1
2016/8/30 18:41,0,3,1,10.976,9874,0.0558,26770,119,1
2016/8/30 18:41,0,3,1,4.885,3462,0.1594,14782,119,1
2016/8/30 18:41,0,3,1,8.42,6426,0.0858,21740,119,1
2016/8/30 18:41,0,3,1,14.739,5096,0.1082,34176,119,1
2016/8/30 18:41,0,3,1,15.96,5570,0.099,36580,119,1
2016/8/30 18:41,0,3,1,14.116,10110,0.0545,32950,119,1
2016/8/30 18:41,0,3,1,6.219,4244,0.13,17408,118,1
2016/8/30 18:41,0,3,1,12.161,8010,0.0688,29102,118,1
2016/8/30 18:41,0,3,1,15.267,7774,0.0709,35216,119,1
2016/8/30 18:41,0,3,1,14.567,10376,0.0531,33838,119,1
2016/8/30 18:41,0,3,1,6.827,4942,0.1116,18604,119,1
2016/8/30 18:41,0,3,1,8.101,5014,0.11,21112,119,1
2016/8/30 18:41,0,3,1,7.255,4130,0.1336,19448,119,1
2016/8/30 18:41,0,3,1,6.357,3050,0.181,17680,118,1
2016/8/30 18:41,0,3,1,4.913,1954,0.2829,14838,119,1
2016/8/30 18:41,0,3,1,5.184,1618,0.3422,15372,119,1
2016/8/30 18:41,0,3,1,4.588,1372,0.4038,14198,119,1
2016/8/30 18:41,0,3,1,4.629,1338,0.4143,14280,119,1
2016/8/30 18:41,0,3,1,4.374,1148,0.4834,13778,119,1
2016/8/30 18:41,0,3,1,4.518,1188,0.4667,14060,119,1
2016/8/30 18:41,0,3,1,4.591,1186,0.468,14204,119,1
2016/8/30 18:41,0,3,1,4.856,1302,0.4258,14726,119,1
2016/8/30 18:41,0,3,1,4.791,1460,0.3792,14598,119,1
2016/8/30 18:41,0,3,1,5.118,1552,0.357,15242,119,1
2016/8/30 18:41,0,3,1,5.046,1712,0.3231,15100,119,1
2016/8/30 18:41,0,3,1,4.933,1522,0.3637,14878,119,1
2016/8/30 18:41,0,3,1,4.753,1376,0.4027,14524,118,1
2016/8/30 18:41,0,3,1,4.736,1348,0.4114,14490,119,1
2016/8/30 18:41,0,3,1,4.942,1260,0.4403,14896,119,1
2016/8/30 18:41,0,3,1,4.901,1342,0.4128,14814,119,1
2016/8/30 18:41,0,3,1,4.804,1538,0.3599,14624,119,1
2016/8/30 18:41,0,3,1,5.151,1680,0.3294,15306,119,1
2016/8/30 18:41,0,3,1,4.937,1746,0.3168,14886,119,1
2016/8/30 18:41,0,3,1,5.293,1734,0.319,15586,119,1
2016/8/30 18:41,0,3,1,4.852,1626,0.3406,14718,119,1
2016/8/30 18:41,0,3,1,4.715,1644,0.3368,14448,119,1
2016/8/30 18:41,0,3,1,4.73,1468,0.3773,14478,119,1
2016/8/30 18:41,0,3,1,4.632,1266,0.4377,14284,119,1
2016/8/30 18:41,0,3,1,4.317,1270,0.4368,13666,119,1
2016/8/30 18:41,0,3,1,4.941,1264,0.4383,14894,119,1
2016/8/30 18:41,0,3,1,4.771,1320,0.4198,14558,119,1
2016/8/30 18:41,0,3,1,4.829,1206,0.46,14672,119,1
2016/8/30 18:41,0,3,1,4.699,1226,0.4527,14416,119,1
2016/8/30 18:41,0,3,1,4.395,1370,0.4043,13818,119,1
2016/8/30 18:41,0,3,1,4.521,1286,0.4308,14066,119,1
2016/8/30 18:41,0,3,1,4.379,1258,0.4409,13788,119,1
2016/8/30 18:41,0,3,1,4.455,1310,0.4229,13936,119,1
2016/8/30 18:41,0,3,1,4.714,1338,0.4143,14446,119,1
2016/8/30 18:41,0,3,1,4.449,1372,0.4036,13924,119,1
2016/8/30 18:41,0,3,1,4.436,1456,0.3802,13900,119,1
2016/8/30 18:41,0,3,1,4.469,1674,0.3307,13964,119,1
2016/8/30 18:41,0,3,1,5.189,1792,0.3089,15382,119,1
2016/8/30 18:41,0,3,1,4.622,1626,0.3403,14266,119,1
2016/8/30 18:41,0,3,1,4.807,1536,0.3606,14630,119,1
2016/8/30 18:41,0,3,1,4.723,1750,0.3163,14464,119,1
2016/8/30 18:41,0,3,1,4.369,1598,0.3466,13768,119,1
2016/8/30 18:41,0,3,1,4.374,1462,0.3787,13778,119,1
2016/8/30 18:41,0,3,1,4.388,1386,0.4,13804,119,1
2016/8/30 18:41,0,3,1,4.426,1266,0.4381,13880,119,1
2016/8/30 18:41,0,3,1,4.877,1334,0.4156,14768,119,1
2016/8/30 18:41,0,3,1,4.312,1280,0.4331,13656,119,1
2016/8/30 18:41,0,3,1,4.487,1250,0.4439,14000,119,1
2016/8/30 18:41,0,3,1,4.657,1272,0.436,14334,119,1
2016/8/30 18:41,0,3,1,4.053,1244,0.4457,13146,119,1
2016/8/30 18:41,0,3,1,4.344,1160,0.4779,13718,119,1
2016/8/30 18:41,0,3,1,4.653,1106,0.502,14326,119,1
2016/8/30 18:41,0,3,1,4.498,998,0.5571,14022,119,1
2016/8/30 18:41,0,3,1,4.458,966,0.5748,13942,119,1
2016/8/30 18:41,0,3,1,4.4,1018,0.5456,13828,119,1
2016/8/30 18:41,0,3,1,4.349,1088,0.5099,13728,119,1
2016/8/30 18:41,0,3,1,4.4,1184,0.4684,13828,119,1
2016/8/30 18:41,0,3,1,4.668,1310,0.4231,14356,119,1
2016/8/30 18:41,0,3,1,4.384,1342,0.4129,13796,119,1
2016/8/30 18:41,0,3,1,4.465,1196,0.4634,13956,119,1
2016/8/30 18:41,0,3,1,4.436,1248,0.4445,13900,119,1
2016/8/30 18:41,0,3,1,4.413,1164,0.4769,13854,119,1
2016/8/30 18:41,0,3,1,4.54,1108,0.501,14104,119,1
2016/8/30 18:41,0,3,1,4.572,1132,0.4901,14166,119,1
2016/8/30 18:41,0,3,1,4.795,1340,0.4138,14606,119,1
2016/8/30 18:41,0,3,1,4.424,1424,0.3889,13876,119,1
2016/8/30 18:41,0,3,1,4.535,1594,0.3473,14094,119,1
2016/8/30 18:41,0,3,1,4.773,1864,0.2969,14562,119,1
2016/8/30 18:41,0,3,1,4.672,1972,0.2804,14364,119,1
2016/8/30 18:41,0,3,1,5.113,2010,0.2751,15232,119,1
2016/8/30 18:41,0,3,1,4.726,1902,0.2907,14470,119,1
2016/8/30 18:41,0,3,1,4.901,1764,0.3135,14814,119,1
2016/8/30 18:41,0,3,1,4.572,2046,0.2702,14166,119,1
2016/8/30 18:41,0,3,1,4.521,2852,0.1936,14066,119,1
2016/8/30 18:41,0,3,1,5.629,2860,0.1931,16248,119,1
2016/8/30 18:41,0,3,1,6.51,3832,0.144,17980,119,1
2016/8/30 18:41,0,3,1,8.771,7030,0.0784,22430,119,1
2016/8/30 18:41,0,3,1,7.722,6272,0.0879,20366,119,1
2016/8/30 18:41,0,3,1,4.606,7252,0.076,14234,119,1
2016/8/30 18:41,0,3,1,5.951,5390,0.1023,16880,119,1
2016/8/30 18:41,0,3,1,4.804,1904,0.2905,14624,119,1
2016/8/30 18:41,0,3,1,6.299,4562,0.1209,17566,119,1
2016/8/30 18:41,0,3,1,16.312,6874,0.0802,37272,119,1
2016/8/30 18:41,0,3,1,17.426,13210,0.0417,39464,119,1
2016/8/30 18:41,0,3,1,17.619,7850,0.0702,39844,119,1
2016/8/30 18:41,0,3,1,17.606,17710,0.0311,39818,119,1
2016/8/30 18:41,0,3,1,16.021,8388,0.0657,36700,119,1
2016/8/30 18:41,0,3,1,13.527,8832,0.0624,31790,119,1
2016/8/30 18:41,0,3,1,13.817,12694,0.0434,32362,119,1
2016/8/30 18:41,0,3,1,15.064,12162,0.0453,34816,119,1
2016/8/30 18:41,0,3,1,18.324,8128,0.0678,41232,119,1
2016/8/30 18:41,0,3,1,15.939,6738,0.0818,36538,119,1
2016/8/30 18:41,0,3,1,12.972,8080,0.0682,30698,119,1
2016/8/30 18:41,0,3,1,17.731,7488,0.0736,40064,119,1
2016/8/30 18:41,0,3,1,17.62,9666,0.057,39846,119,1
2016/8/30 18:41,0,3,1,16.521,9452,0.0583,37684,119,1
2016/8/30 18:41,0,3,1,15.856,6682,0.0825,36374,119,1
2016/8/30 18:41,0,3,1,17.725,7196,0.0766,40052,119,1
2016/8/30 18:41,0,3,1,14.346,10678,0.0516,33402,119,1
2016/8/30 18:41,0,3,1,18.432,13946,0.0395,41444,119,1
2016/8/30 18:41,0,3,1,14.99,6722,0.082,34670,119,1
2016/8/30 18:41,0,3,1,15.327,8128,0.0678,35334,119,1
2016/8/30 18:41,0,3,1,17.441,12636,0.0436,39494,119,1
2016/8/30 18:41,0,3,1,10.663,6236,0.0884,26154,119,1
2016/8/30 18:41,0,3,1,9.15,5110,0.1079,23176,119,1
2016/8/30 18:41,0,3,1,7.453,2564,0.2154,19836,119,1
2016/8/30 18:41,0,3,1,7.217,2430,0.2274,19372,119,1
2016/8/30 18:41,0,3,1,7.976,3792,0.1455,20866,119,1
2016/8/30 18:41,0,3,1,9.932,7300,0.0755,24716,119,1
2016/8/30 18:41,0,3,1,13.281,8960,0.0615,31306,119,1
2016/8/30 18:42,0,3,1,13.639,8652,0.0637,32012,119,1
2016/8/30 18:42,0,3,1,8.997,6924,0.0796,22876,119,1
2016/8/30 18:42,0,3,1,6.925,1922,0.2878,18798,119,1
2016/8/30 18:42,0,3,1,6.982,1714,0.3228,18910,119,1
2016/8/30 18:42,0,3,1,6.486,1882,0.2938,17934,119,1
2016/8/30 18:42,0,3,1,6.672,1736,0.3188,18300,119,1
2016/8/30 18:42,0,3,1,6.681,1634,0.3389,18318,119,1
2016/8/30 18:42,0,3,1,6.738,1730,0.32,18430,119,1
2016/8/30 18:42,0,3,1,6.931,2340,0.2362,18810,119,1
2016/8/30 18:42,0,3,1,7.392,2756,0.2004,19716,119,1
2016/8/30 18:42,0,3,1,7.945,2582,0.214,20806,119,1
2016/8/30 18:42,0,3,1,7.657,2438,0.2267,20238,119,1
2016/8/30 18:42,0,3,1,6.267,3064,0.1802,17502,119,1
2016/8/30 18:42,0,3,1,7.727,2910,0.1898,20376,119,1
2016/8/30 18:42,0,3,1,7.048,2048,0.2699,19040,119,1
2016/8/30 18:42,0,3,1,7.063,2318,0.2384,19070,119,1
2016/8/30 18:42,0,3,1,8.128,2178,0.2537,21166,119,1
2016/8/30 18:42,0,3,1,6.415,1734,0.3191,17794,119,1
2016/8/30 18:42,0,3,1,6.763,1680,0.3295,18478,119,1
2016/8/30 18:42,0,3,1,6.614,1754,0.3155,18186,119,1
2016/8/30 18:42,0,3,1,6.252,1518,0.3646,17474,119,1
2016/8/30 18:42,0,3,1,6.304,1362,0.4067,17576,119,1
2016/8/30 18:42,0,3,1,6.382,1388,0.3993,17730,119,1
2016/8/30 18:42,0,3,1,6.336,1398,0.3964,17638,119,1
2016/8/30 18:42,0,3,1,6.2,1244,0.4461,17370,119,1
2016/8/30 18:42,0,3,1,6.46,1438,0.3855,17882,119,1
2016/8/30 18:42,0,3,1,6.298,1294,0.4283,17564,119,1
2016/8/30 18:42,0,3,1,6.547,1376,0.4025,18054,119,1
2016/8/30 18:42,0,3,1,6.411,1386,0.3998,17786,119,1
2016/8/30 18:42,0,3,1,6.38,1172,0.4735,17726,119,1
2016/8/30 18:42,0,3,1,6.587,1090,0.5092,18132,119,1
2016/8/30 18:42,0,3,1,6.269,1032,0.5386,17506,119,1
2016/8/30 18:42,0,3,1,6.17,1106,0.5019,17312,119,1
2016/8/30 18:42,0,3,1,6.429,1114,0.4986,17822,119,1
2016/8/30 18:42,0,3,1,6.093,1094,0.507,17160,119,1
2016/8/30 18:42,0,3,1,6.488,1270,0.4365,17938,119,1
2016/8/30 18:42,0,3,1,6.385,1176,0.4714,17734,119,1
2016/8/30 18:42,0,3,1,6.201,1114,0.4981,17372,119,1
2016/8/30 18:42,0,3,1,6.309,1030,0.5395,17586,119,1
2016/8/30 18:42,0,3,1,6.372,994,0.5584,17710,119,1
2016/8/30 18:42,0,3,1,6.02,1062,0.5229,17016,119,1
2016/8/30 18:42,0,3,1,6.351,1012,0.5492,17668,119,1
2016/8/30 18:42,0,3,1,6.276,1018,0.5453,17520,119,1
2016/8/30 18:42,0,3,1,6.146,1056,0.5253,17264,119,1
2016/8/30 18:42,0,3,1,5.968,1026,0.5414,16914,119,1
2016/8/30 18:42,0,3,1,5.963,994,0.5585,16904,119,1
2016/8/30 18:42,0,3,1,6.622,972,0.5717,18202,119,1
2016/8/30 18:42,0,3,1,6.416,1016,0.5462,17796,119,1
2016/8/30 18:42,0,3,1,6.388,1048,0.5303,17740,119,1
2016/8/30 18:42,0,3,1,6.424,1042,0.5333,17812,119,1
2016/8/30 18:42,0,3,1,6.292,1078,0.515,17552,119,1
2016/8/30 18:42,0,3,1,6.6,1040,0.5335,18158,119,1
2016/8/30 18:42,0,3,1,6.357,988,0.5622,17680,119,1
2016/8/30 18:42,0,3,1,6.248,1000,0.5552,17466,119,1
2016/8/30 18:42,0,3,1,6.337,1004,0.553,17640,119,1
2016/8/30 18:42,0,3,1,6.495,998,0.557,17952,119,1
2016/8/30 18:42,0,3,1,6.565,1018,0.5458,18090,119,1
2016/8/30 18:42,0,3,1,6.652,1046,0.5306,18260,119,1
2016/8/30 18:42,0,3,1,6.402,1006,0.5524,17768,119,1
2016/8/30 18:42,0,3,1,6.455,954,0.5822,17872,119,1
2016/8/30 18:42,0,3,1,6.378,1040,0.5344,17722,119,1
2016/8/30 18:42,0,3,1,6.366,1066,0.521,17698,119,1
2016/8/30 18:42,0,3,1,6.528,1054,0.5271,18016,119,1
2016/8/30 18:42,0,3,1,6.682,1066,0.5204,18320,119,1
2016/8/30 18:42,0,3,1,6.424,1042,0.5333,17812,119,1
2016/8/30 18:42,0,3,1,6.429,1062,0.5224,17822,119,1
2016/8/30 18:42,0,3,1,6.348,1108,0.5009,17662,119,1
2016/8/30 18:42,0,3,1,6.62,1214,0.4568,18198,119,1
2016/8/30 18:42,0,3,1,6.698,1214,0.4565,18350,119,1
2016/8/30 18:42,0,3,1,6.616,1232,0.4502,18190,119,1
2016/8/30 18:42,0,3,1,6.602,1310,0.4232,18162,119,1
2016/8/30 18:42,0,3,1,6.712,1308,0.4236,18378,119,1
2016/8/30 18:42,0,3,1,7.91,2308,0.2395,20736,119,1
2016/8/30 18:42,0,3,1,9.957,4738,0.1164,24764,119,1
2016/8/30 18:42,0,3,1,8.201,2768,0.1995,21308,119,1
2016/8/30 18:42,0,3,1,6.925,1246,0.445,18798,119,1
2016/8/30 18:42,0,3,1,6.646,1014,0.5481,18248,119,1
2016/8/30 18:42,0,3,1,6.922,1176,0.4718,18792,119,1
2016/8/30 18:42,0,3,1,7.066,1806,0.3062,19076,119,1
2016/8/30 18:42,0,3,1,6.988,1704,0.3248,18922,119,1
2016/8/30 18:42,0,3,1,7.324,1426,0.3887,19582,119,1
2016/8/30 18:42,0,3,1,7.783,1880,0.2942,20486,119,1
2016/8/30 18:42,0,3,1,7.593,2684,0.2058,20112,119,1
2016/8/30 18:42,0,3,1,8.095,2282,0.2421,21100,119,1
2016/8/30 18:42,0,3,1,7.278,1520,0.3641,19492,119,1
2016/8/30 18:42,0,3,1,8.373,1814,0.305,21648,119,1
2016/8/30 18:42,0,3,1,14.885,6072,0.0908,34464,119,1
2016/8/30 18:42,0,3,1,13.64,6618,0.0833,32014,119,1
2016/8/30 18:42,0,3,1,9.663,3822,0.1444,24186,119,1
2016/8/30 18:42,0,3,1,9.182,3434,0.1607,23240,119,1
2016/8/30 18:42,0,3,1,15.753,7094,0.0777,36172,119,1
2016/8/30 18:42,0,3,1,16.085,5288,0.1043,36826,119,1
2016/8/30 18:42,0,3,1,15.292,5068,0.1088,35264,119,1
2016/8/30 18:42,0,3,1,15.539,4876,0.1131,35750,119,1
2016/8/30 18:42,0,3,1,14.976,7076,0.0779,34642,119,1
2016/8/30 18:42,0,3,1,13.691,4784,0.1153,32114,119,1
2016/8/30 18:42,0,3,1,14.058,8832,0.0624,32836,119,1
2016/8/30 18:42,0,3,1,12.959,5252,0.105,30672,119,1
2016/8/30 18:42,0,3,1,9.884,4682,0.1178,24622,119,1
2016/8/30 18:42,0,3,1,14.67,6286,0.0877,34040,119,1
2016/8/30 18:42,0,3,1,16.75,5530,0.0997,38134,119,1
2016/8/30 18:42,0,3,1,16.528,5840,0.0944,37696,119,1
2016/8/30 18:42,0,3,1,14.67,6286,0.0877,34040,119,1
2016/8/30 18:42,0,3,1,12.015,5526,0.0998,28816,119,1
2016/8/30 18:42,0,3,1,9.468,3194,0.1728,23802,119,1
2016/8/30 18:42,0,3,1,10.797,3242,0.1703,26418,119,1
2016/8/30 18:42,0,3,1,12.283,5364,0.1028,29342,119,1
2016/8/30 18:42,0,3,1,9.6,2418,0.2286,24062,119,1
2016/8/30 18:42,0,3,1,8.705,1410,0.393,22300,119,1
2016/8/30 18:42,0,3,1,8.866,1732,0.3194,22618,119,1
2016/8/30 18:42,0,3,1,9.704,2870,0.1924,24266,119,1
2016/8/30 18:42,0,3,1,9.815,4586,0.1203,24486,119,1
2016/8/30 18:42,0,3,1,9.673,2664,0.2073,24206,119,1
2016/8/30 18:42,0,3,1,8.744,2528,0.2185,22378,119,1
2016/8/30 18:42,0,3,1,8.998,2046,0.2703,22878,119,1
2016/8/30 18:42,0,3,1,8.811,1856,0.2982,22510,119,1
2016/8/30 18:42,0,3,1,8.744,1468,0.3772,22378,119,1
2016/8/30 18:42,0,3,1,8.798,1436,0.3857,22484,119,1
2016/8/30 18:42,0,3,1,8.359,1408,0.3933,21620,119,1
2016/8/30 18:42,0,3,1,8.832,1460,0.3795,22550,119,1
2016/8/30 18:42,0,3,1,8.359,1658,0.3337,21620,119,1
2016/8/30 18:42,0,3,1,9.051,1870,0.2958,22982,119,1
2016/8/30 18:42,0,3,1,9.067,1940,0.2851,23014,119,1
2016/8/30 18:42,0,3,1,9.258,2290,0.2414,23390,119,1
2016/8/30 18:42,0,3,1,9.176,2002,0.2761,23228,119,1
2016/8/30 18:42,0,3,1,8.668,1814,0.3051,22228,119,1
2016/8/30 18:42,0,3,1,8.406,1576,0.3515,21712,119,1
2016/8/30 18:42,0,3,1,8.638,1686,0.3281,22168,119,1
2016/8/30 18:42,0,3,1,8.926,1600,0.3459,22736,119,1
2016/8/30 18:42,0,3,1,8.642,1620,0.3416,22176,119,1
2016/8/30 18:42,0,3,1,8.923,1614,0.3428,22730,119,1
2016/8/30 18:42,0,3,1,8.023,1370,0.4047,20958,119,1
2016/8/30 18:42,0,3,1,8.328,1396,0.3968,21558,119,1
2016/8/30 18:42,0,3,1,8.508,1096,0.5067,21914,119,1
2016/8/30 18:42,0,3,1,8.558,1166,0.4759,22012,119,1
2016/8/30 18:42,0,3,1,8.353,1166,0.4756,21608,119,1
2016/8/30 18:42,0,3,1,8.441,1316,0.4211,21782,119,1
2016/8/30 18:42,0,3,1,8.432,1200,0.4624,21764,119,1
2016/8/30 18:42,0,3,1,8.457,1236,0.4483,21812,119,1
2016/8/30 18:42,0,3,1,8.465,1200,0.4619,21828,119,1
2016/8/30 18:42,0,3,1,8.431,1112,0.4988,21762,119,1
2016/8/30 18:42,0,3,1,8.287,1144,0.4846,21478,119,1
2016/8/30 18:42,0,3,1,8.332,1132,0.4898,21566,119,1
2016/8/30 18:42,0,3,1,8.539,1224,0.4533,21974,119,1
2016/8/30 18:42,0,3,1,8.528,1300,0.4261,21952,119,1
2016/8/30 18:42,0,3,1,8.627,1222,0.4538,22148,119,1
2016/8/30 18:42,0,3,1,8.261,1276,0.4344,21428,119,1
2016/8/30 18:42,0,3,1,8.084,1212,0.4577,21078,119,1
2016/8/30 18:42,0,3,1,8.335,1188,0.4668,21572,119,1
2016/8/30 18:42,0,3,1,8.212,1270,0.4369,21330,119,1
2016/8/30 18:42,0,3,1,8.297,1256,0.4415,21498,119,1
2016/8/30 18:42,0,3,1,8.695,1302,0.4258,22282,119,1
2016/8/30 18:42,0,3,1,8.401,1292,0.4292,21702,119,1
2016/8/30 18:42,0,3,1,8.724,1280,0.4332,22338,119,1
2016/8/30 18:42,0,3,1,8.765,1366,0.4056,22418,119,1
2016/8/30 18:42,0,3,1,8.389,1310,0.4234,21678,119,1
2016/8/30 18:42,0,3,1,8.61,1256,0.4418,22114,119,1
2016/8/30 18:42,0,3,1,8.404,1260,0.4398,21708,119,1
2016/8/30 18:42,0,3,1,8.716,1258,0.4408,22322,119,1
2016/8/30 18:42,0,3,1,8.526,1270,0.4367,21948,119,1
2016/8/30 18:42,0,3,1,8.6,1272,0.4359,22094,119,1
2016/8/30 18:42,0,3,1,8.145,1222,0.4535,21198,119,1
2016/8/30 18:42,0,3,1,8.399,1268,0.437,21698,119,1
2016/8/30 18:42,0,3,1,8.183,1282,0.4327,21274,118,1
2016/8/30 18:42,0,3,1,8.436,1386,0.3999,21772,119,1
2016/8/30 18:42,0,3,1,8.476,1352,0.41,21850,119,1
2016/8/30 18:42,0,3,1,8.402,1240,0.4475,21704,119,1
2016/8/30 18:42,0,3,1,8.317,1232,0.4503,21538,119,1
2016/8/30 18:42,0,3,1,8.27,1268,0.4373,21444,119,1
2016/8/30 18:42,0,3,1,8.687,1320,0.4198,22266,119,1
2016/8/30 18:42,0,3,1,8.325,1224,0.4532,21552,118,1
2016/8/30 18:42,0,3,1,8.27,1204,0.4603,21444,119,1
2016/8/30 18:42,0,3,1,8.255,1144,0.4851,21416,119,1
2016/8/30 18:42,0,3,1,8.369,1190,0.4662,21640,119,1
